timestamps,,,,,Marker
1496178769.685,386.752,606.546,143.165,437.342,0
1496178769.687,864.500,992.132,702.076,1084.317,0
1496178769.687,277.265,868.405,450.310,1300.672,0
1496178769.715,-196.311,481.841,-106.812,660.019,0
1496178769.715,384.232,601.337,141.796,433.946,0
1496178769.715,871.954,991.417,702.761,1080.120,0
1496178769.715,278.477,871.438,447.344,1298.933,0
1496178769.717,-190.671,486.539,-93.135,656.799,0
1496178769.717,389.625,601.090,145.376,435.637,0
1496178769.745,868.405,996.979,708.819,1079.021,0
1496178769.745,281.940,875.062,447.644,1299.475,0
1496178769.745,-203.084,479.694,-106.666,657.551,0
1496178769.745,381.232,597.133,144.186,434.919,0
1496178769.747,870.421,996.298,701.362,1078.366,0
1496178769.747,282.478,875.518,446.443,1301.614,0
1496178769.805,-197.134,491.045,-103.150,658.853,0
1496178769.805,380.155,595.603,143.464,430.704,0
1496178769.805,866.849,993.254,699.223,1076.201,0
1496178769.805,279.225,874.505,449.637,1298.252,0
1496178769.806,-202.056,481.751,-102.406,654.338,0
1496178769.806,378.349,597.597,141.048,436.022,0
1496178769.807,862.896,988.272,696.414,1071.982,0
1496178769.807,277.299,861.946,450.546,1295.735,0
1496178769.807,-199.726,477.911,-102.582,653.123,0
1496178769.807,382.216,593.905,137.331,432.712,0
1496178769.809,1034.673,760.484,419.275,224.691,0
1496178769.835,1617.456,880.399,662.852,-0.395,0
1496178769.835,2110.923,1277.720,1220.529,647.208,0
1496178769.836,1524.664,1161.005,977.301,873.912,0
1496178769.836,1043.260,766.614,422.453,227.436,0
1496178769.865,1616.027,877.612,662.908,0.971,0
1496178769.865,2111.364,1278.621,1225.361,647.732,0
1496178769.865,1522.498,1157.441,972.772,871.006,0
1496178769.865,1047.654,770.881,426.874,231.576,0
1496178769.866,1619.839,877.560,664.378,0.170,0
1496178769.866,2111.820,1282.492,1219.901,644.658,0
1496178769.895,1528.321,1156.136,982.765,872.319,0
1496178769.895,1045.238,763.873,423.007,229.220,0
1496178769.895,1608.563,868.210,656.704,-4.953,0
1496178769.895,2116.809,1280.020,1222.070,650.473,0
1496178769.925,1531.710,1161.667,980.566,873.512,0
1496178769.925,1036.150,763.349,421.971,225.379,0
1496178769.926,1609.890,876.217,661.611,-0.608,0
1496178769.926,2109.696,1278.431,1228.473,644.628,0
1496178769.926,1526.279,1163.541,978.823,870.119,0
1496178769.926,1034.987,764.344,417.042,226.341,0
1496178769.927,1607.942,870.727,658.596,-1.464,0
1496178769.927,2111.162,1276.661,1220.305,641.008,0
1496178769.928,1525.105,1160.594,972.350,867.079,0
1496178769.928,1037.134,755.952,417.887,228.169,0
1496178769.955,1609.494,874.964,663.110,-0.727,0
1496178769.955,2109.195,1280.300,1219.860,636.120,0
1496178769.956,1529.065,1159.154,975.540,872.075,0
1496178769.956,1040.470,763.443,424.178,233.716,0
1496178769.985,1608.828,875.054,659.457,-1.109,0
1496178769.985,2108.110,1272.492,1220.926,638.670,0
1496178769.985,1535.240,1162.224,980.248,870.355,0
1496178769.985,1035.874,762.096,418.766,229.434,0
1496178769.987,1606.457,872.444,661.876,-2.736,0
1496178769.987,2116.682,1280.140,1221.517,640.899,0
1496178770.015,1536.119,1162.123,980.495,875.823,0
1496178770.015,1037.602,758.210,421.425,230.129,0
1496178770.016,1606.337,868.969,655.776,-2.313,0
1496178770.016,2115.422,1284.242,1222.276,644.033,0
1496178770.017,1537.667,1170.063,981.909,876.739,0
1496178770.017,1041.420,764.527,424.660,235.156,0
1496178770.045,1600.604,861.475,650.365,-4.119,0
1496178770.045,2111.256,1277.761,1220.462,638.786,0
1496178770.045,1537.099,1166.884,983.872,871.032,0
1496178770.045,1040.919,762.246,423.269,231.891,0
1496178770.047,1607.093,868.977,664.490,-0.477,-1
1496178770.047,2113.657,1279.523,1222.994,640.271,0
1496178770.075,1542.166,1170.396,985.570,878.041,0
1496178770.075,1038.338,760.802,425.696,230.181,0
1496178770.075,1604.381,867.335,657.729,-0.424,0
1496178770.075,2117.692,1282.391,1221.498,641.019,0
1496178770.077,1537.016,1172.072,978.229,877.341,0
1496178770.077,1033.368,762.882,420.793,232.627,0
1496178770.105,1599.392,868.738,656.685,1.416,0
1496178770.105,2109.771,1278.640,1215.039,640.985,0
1496178770.105,1540.427,1171.660,985.952,876.144,0
1496178770.105,1033.847,766.883,420.561,234.995,0
1496178770.107,1604.916,870.278,656.076,-3.420,0
1496178770.107,2117.404,1281.931,1220.327,639.014,0
1496178770.135,1537.914,1170.074,987.638,873.396,0
1496178770.135,1036.872,760.219,424.974,235.511,0
1496178770.135,1600.096,863.090,652.665,-4.303,0
1496178770.135,2114.124,1277.092,1222.463,637.249,0
1496178770.136,1540.992,1170.007,983.869,874.031,0
1496178770.136,1030.058,764.557,424.735,232.814,0
1496178770.165,1596.789,860.312,652.571,-4.808,0
1496178770.165,2115.957,1281.542,1220.283,638.883,0
1496178770.165,1538.782,1166.346,983.809,871.533,0
1496178770.165,1035.818,765.761,427.364,235.556,0
1496178770.166,1597.930,860.304,655.410,-4.740,0
1496178770.166,2120.575,1287.720,1223.091,638.565,0
1496178770.195,1546.482,1177.868,992.863,879.219,0
1496178770.195,1030.185,764.953,421.418,234.034,0
1496178770.225,1596.049,858.105,656.184,-5.548,0
1496178770.225,2117.692,1280.846,1218.831,635.132,0
1496178770.255,1550.959,1174.906,987.492,880.905,0
1496178770.255,1033.473,760.918,426.627,244.416,0
1496178770.255,1595.237,862.997,657.717,-2.205,0
1496178770.255,2122.760,1282.526,1224.707,640.338,0
1496178770.256,1546.000,1172.547,985.753,875.378,0
1496178770.256,1026.449,754.138,424.207,234.998,0
1496178770.257,1587.907,851.822,651.554,-11.416,0
1496178770.257,2120.250,1281.194,1217.238,634.493,0
1496178770.257,1550.117,1177.539,985.712,877.237,0
1496178770.257,1024.804,756.872,420.640,233.431,0
1496178770.259,1592.705,862.496,653.648,-4.508,0
1496178770.259,2120.142,1285.084,1216.819,636.048,0
1496178770.285,1551.318,1174.637,990.937,874.918,0
1496178770.285,1034.075,758.648,433.617,242.190,0
1496178770.286,1598.095,858.419,654.789,0.578,0
1496178770.286,2126.541,1286.853,1221.790,634.575,0
1496178770.315,1555.282,1176.750,988.057,874.581,0
1496178770.315,1033.200,758.263,428.875,243.361,0
1496178770.315,1589.710,856.168,652.684,-9.441,0
1496178770.315,2121.522,1279.769,1216.075,622.981,0
1496178770.317,1549.826,1173.676,987.784,873.650,0
1496178770.317,1033.035,758.805,422.697,239.352,0
1496178770.345,1597.586,852.458,653.387,-2.575,0
1496178770.345,2118.997,1274.691,1214.714,630.925,0
1496178770.345,1547.926,1166.862,984.250,873.657,0
1496178770.345,1028.809,756.999,429.148,237.859,0
1496178770.347,1580.562,849.687,647.033,-8.607,0
1496178770.347,2123.885,1283.079,1217.863,630.932,0
1496178770.375,1554.415,1184.275,986.816,874.170,0
1496178770.375,1027.493,758.857,426.238,235.324,0
1496178770.375,1590.937,857.368,651.416,-3.218,0
1496178770.375,2121.712,1288.248,1218.140,630.771,0
1496178770.377,1558.555,1184.376,989.392,879.005,0
1496178770.377,1021.823,752.189,425.277,239.718,0
1496178770.405,1585.820,853.860,654.408,-5.548,0
1496178770.405,2121.051,1286.793,1215.768,628.973,0
1496178770.405,1558.555,1189.630,987.418,878.041,0
1496178770.405,1025.574,749.227,425.464,240.425,0
1496178770.407,1587.185,851.560,650.630,-1.169,0
1496178770.407,2121.712,1283.281,1217.926,632.245,0
1496178770.435,1560.402,1185.868,988.570,874.035,0
1496178770.435,1028.121,757.937,430.558,244.408,0
1496178770.435,1586.482,851.725,650.945,-6.405,0
1496178770.435,2134.791,1293.095,1218.671,631.871,0
1496178770.436,1564.262,1187.443,992.728,879.757,0
1496178770.437,1032.964,752.881,429.544,241.917,0
1496178770.465,1579.115,843.209,646.202,-11.375,0
1496178770.465,2123.934,1282.170,1212.496,630.685,0
1496178770.465,1559.669,1187.454,992.216,874.828,0
1496178770.465,1029.075,757.399,427.297,243.488,0
1496178770.466,1578.412,848.269,648.996,-10.941,0
1496178770.466,2127.296,1287.380,1215.447,630.794,0
1496178770.495,1561.109,1183.108,988.708,878.332,0
1496178770.495,1026.255,750.622,423.183,239.531,0
1496178770.495,1578.711,840.576,650.941,-9.385,0
1496178770.495,2131.302,1281.037,1214.407,629.945,0
1496178770.497,1564.497,1187.873,991.876,873.470,0
1496178770.497,1029.572,758.420,431.575,243.237,0
1496178770.555,1581.493,851.994,652.482,-5.073,0
1496178770.555,2121.810,1284.489,1216.012,630.106,0
1496178770.555,1560.406,1184.869,993.869,876.440,0
1496178770.555,1020.671,748.801,420.797,243.211,0
1496178770.556,1574.776,844.619,646.550,-10.122,0
1496178770.556,2122.576,1281.834,1215.222,628.756,0
1496178770.557,1563.948,1186.575,988.970,876.997,0
1496178770.557,1024.007,755.869,430.060,241.012,0
1496178770.557,1571.549,845.442,643.581,-12.714,0
1496178770.558,2124.906,1289.127,1215.466,630.656,0
1496178770.559,1564.931,1194.746,995.601,883.000,0
1496178770.559,1023.065,749.683,426.182,239.299,0
1496178770.585,457.192,653.246,206.227,492.971,0
1496178770.585,-86.298,214.328,-362.537,-142.692,0
1496178770.586,470.193,308.377,-145.325,-394.062,0
1496178770.586,1019.317,749.268,429.245,240.406,0
1496178770.617,464.634,649.761,206.418,496.670,867
1496178770.617,-85.135,214.137,-364.096,-143.694,0
1496178770.617,470.115,302.913,-149.787,-395.573,0
1496178770.617,1026.472,751.624,422.296,245.811,0
1496178770.617,462.124,654.791,206.467,495.129,0
1496178770.617,-82.697,221.228,-360.996,-143.399,0
1496178770.675,460.193,299.271,-149.727,-398.370,0
1496178770.675,1023.869,748.113,425.629,235.997,0
1496178770.675,468.602,658.632,206.710,493.173,0
1496178770.675,-88.718,219.687,-366.927,-145.512,0
1496178770.676,457.870,300.176,-148.728,-398.827,0
1496178770.676,1020.409,745.169,421.088,236.536,0
1496178770.676,463.430,653.991,205.913,497.395,0
1496178770.676,-92.895,206.040,-370.873,-145.890,0
1496178770.677,457.092,297.782,-148.369,-394.268,0
1496178770.677,1020.652,748.812,422.311,235.911,0
1496178770.679,466.474,656.975,205.962,496.296,0
1496178770.679,-95.764,212.469,-365.801,-143.190,0
1496178770.735,-654.699,114.619,-583.336,110.759,0
1496178770.735,-1210.860,-328.032,-1151.730,-522.208,0
1496178770.735,-660.603,-239.133,-938.113,-775.137,0
1496178770.735,-98.961,208.228,-368.404,-146.144,0
1496178770.736,-652.085,113.972,-586.055,112.087,0
1496178770.736,-1212.124,-333.440,-1151.412,-526.281,0
1496178770.737,-663.337,-237.992,-936.273,-776.607,0
1496178770.737,-89.298,214.537,-360.031,-145.011,0
1496178770.737,-646.344,122.959,-579.698,112.722,0
1496178770.737,-1206.189,-326.001,-1146.902,-517.065,0
1496178770.738,-666.602,-244.795,-937.466,-779.195,0
1496178770.738,-95.996,214.900,-365.671,-143.044,0
1496178770.765,-652.811,124.200,-583.572,113.594,0
1496178770.765,-1207.707,-324.090,-1148.177,-521.202,0
1496178770.766,-670.327,-246.063,-938.479,-779.614,0
1496178770.766,-102.926,212.282,-370.914,-150.744,0
1496178770.795,-649.119,122.061,-581.336,109.435,0
1496178770.795,-1207.651,-328.623,-1151.966,-520.581,0
1496178770.795,-667.421,-247.933,-936.815,-776.562,0
1496178770.795,-94.174,210.136,-365.558,-146.660,0
1496178770.797,-643.831,122.764,-582.207,108.885,0
1496178770.797,-1215.250,-327.666,-1149.752,-520.704,0
1496178770.825,-670.042,-243.898,-938.917,-776.944,0
1496178770.825,-96.474,212.589,-366.957,-143.507,0
1496178770.825,-469.363,-292.039,190.761,465.195,0
1496178770.826,-1037.719,-741.729,-372.599,-166.740,0
1496178770.826,-495.428,-662.239,-164.221,-428.398,0
1496178770.827,83.910,-202.345,408.951,201.100,0
1496178770.827,-462.541,-290.742,199.004,463.557,0
1496178770.855,-1035.483,-744.949,-374.147,-164.428,0
1496178770.855,-496.894,-666.181,-167.994,-428.435,0
1496178770.855,86.723,-201.257,410.353,206.736,0
1496178770.855,-460.249,-287.039,198.577,466.754,0
1496178770.857,-1033.067,-746.056,-372.999,-168.389,0
1496178770.857,-493.454,-657.676,-166.491,-424.239,0
1496178770.885,85.320,-203.961,408.266,205.158,0
1496178770.885,-464.157,-292.230,195.698,463.725,0
1496178770.885,-1037.674,-749.317,-376.174,-168.767,0
1496178770.885,-495.092,-663.088,-158.899,-428.166,0
1496178770.915,89.098,-201.074,410.177,201.134,0
1496178770.915,-466.652,-283.531,195.907,463.908,0
1496178770.915,-1035.457,-738.202,-375.804,-165.352,0
1496178770.915,-494.617,-656.162,-159.310,-427.639,0
1496178770.916,86.996,-197.525,410.222,206.856,0
1496178770.916,-468.192,-283.490,195.339,464.776,0
1496178770.917,-1034.484,-737.970,-371.432,-165.375,0
1496178770.917,-499.856,-658.735,-166.345,-430.500,0
1496178770.945,84.625,-196.945,411.056,202.895,0
1496178770.945,-466.423,-288.187,194.078,462.506,0
1496178770.945,-1036.882,-741.056,-376.081,-162.645,0
1496178770.945,-497.818,-662.624,-159.939,-429.707,0
1496178770.947,85.892,-195.767,412.279,200.352,0
1496178770.947,-457.672,-289.294,198.491,470.154,0
1496178770.975,-1035.273,-743.606,-375.306,-164.600,0
1496178770.975,-501.034,-670.414,-168.380,-430.017,0
1496178770.975,91.412,-194.510,409.055,201.164,0
1496178770.975,-455.499,-285.805,201.087,467.989,0
1496178770.977,-1037.667,-750.701,-371.555,-162.547,0
1496178770.977,-500.185,-666.970,-171.046,-428.596,0
1496178771.005,89.004,-195.172,410.873,204.070,0
1496178771.005,-462.691,-281.773,195.436,464.237,0
1496178771.005,-1031.900,-743.763,-363.241,-159.563,0
1496178771.005,-506.031,-670.074,-167.261,-429.692,0
1496178771.007,89.326,-196.234,404.919,197.674,0
1496178771.007,-456.789,-277.502,200.698,466.612,0
1496178771.035,-1040.629,-746.912,-372.240,-161.594,0
1496178771.035,-504.628,-672.318,-165.919,-432.142,0
1496178771.036,94.629,-196.070,404.369,201.403,0
1496178771.036,-453.424,-279.720,206.517,473.793,0
1496178771.036,-1043.785,-745.977,-371.495,-161.695,0
1496178771.036,-504.658,-668.447,-167.093,-431.412,0
1496178771.065,95.295,-193.650,405.618,203.542,0
1496178771.065,-454.489,-280.622,204.034,468.546,0
1496178771.065,-1040.838,-740.996,-371.926,-161.788,0
1496178771.065,-512.557,-672.479,-164.367,-437.224,0
1496178771.067,91.835,-197.386,401.097,197.255,0
1496178771.067,-449.321,-281.190,201.973,467.682,0
1496178771.095,-1036.803,-748.992,-372.113,-163.407,0
1496178771.095,-511.248,-677.999,-172.781,-439.057,0
1496178771.095,94.748,-194.443,409.182,195.819,0
1496178771.095,-449.003,-277.308,200.993,462.487,0
1496178771.097,-1044.040,-751.785,-377.793,-166.070,0
1496178771.097,-510.377,-672.284,-170.885,-431.618,0
1496178771.125,87.848,-192.423,408.685,200.498,0
1496178771.125,-456.120,-277.633,204.644,468.464,0
1496178771.125,-1045.693,-748.535,-371.118,-160.442,0
1496178771.125,-514.685,-674.008,-171.592,-431.850,0
1496178771.127,91.536,-200.520,404.425,197.674,0
1496178771.127,-450.439,-277.024,203.129,470.031,0
1496178771.155,-1039.402,-745.012,-370.209,-155.703,0
1496178771.155,-511.173,-675.576,-172.890,-433.578,0
1496178771.155,94.790,-194.551,405.955,196.436,0
1496178771.155,-447.522,-275.247,209.401,469.376,0
1496178771.157,-1040.872,-747.974,-370.733,-155.756,0
1496178771.157,-511.600,-676.615,-173.507,-434.453,0
1496178771.185,97.437,-196.470,406.033,196.915,0
1496178771.185,-453.349,-284.455,202.198,464.353,0
1496178771.185,-1037.921,-745.970,-370.504,-154.705,0
1496178771.185,-517.120,-676.518,-171.480,-433.604,0
1496178771.187,92.983,-193.822,402.484,197.110,0
1496178771.187,-444.811,-272.943,203.664,469.821,0
1496178771.215,-1042.723,-746.961,-364.098,-154.757,0
1496178771.215,-521.462,-684.338,-174.255,-434.763,0
1496178771.215,99.996,-190.034,406.800,195.015,0
1496178771.215,-446.550,-270.053,203.417,468.325,0
1496178771.217,-1045.831,-750.731,-370.546,-157.936,0
1496178771.217,-520.815,-682.850,-174.887,-433.402,0
1496178771.245,95.171,-192.831,405.499,195.516,0
1496178771.245,-443.187,-262.539,206.888,471.182,0
1496178771.245,-1044.346,-748.109,-373.930,-158.946,0
1496178771.245,-515.085,-674.132,-169.206,-431.270,0
1496178771.247,99.509,-190.135,407.492,197.106,0
1496178771.247,-437.062,-272.480,208.006,469.234,0
1496178771.275,-1046.762,-753.049,-369.543,-157.865,0
1496178771.275,-521.536,-686.563,-175.340,-433.507,0
1496178771.275,97.883,-192.442,406.000,195.150,0
1496178771.275,-435.618,-265.404,210.500,473.909,0
1496178771.277,-1049.145,-752.713,-369.442,-156.410,0
1496178771.277,-522.322,-682.135,-178.904,-434.745,0
1496178771.305,92.875,-199.885,405.338,191.328,0
1496178771.305,-436.074,-267.913,208.028,471.059,0
1496178771.305,-1045.180,-750.035,-365.407,-154.708,0
1496178771.305,-524.412,-683.078,-172.950,-436.379,0
1496178771.307,104.607,-185.041,406.804,194.869,0
1496178771.307,-435.012,-268.493,210.388,470.764,0
1496178771.335,-1048.101,-752.227,-367.370,-150.647,0
1496178771.335,-526.372,-685.198,-176.181,-436.151,0
1496178771.335,105.789,-190.512,409.384,192.334,0
1496178771.335,-430.154,-267.278,212.980,477.989,0
1496178771.336,-1050.345,-751.897,-369.397,-154.578,0
1496178771.336,-523.403,-681.440,-179.173,-432.433,0
1496178771.365,100.594,-188.463,408.191,194.144,0
1496178771.365,-431.646,-263.870,212.826,470.898,0
1496178771.365,-1047.024,-755.013,-365.762,-154.338,0
1496178771.365,-522.587,-686.268,-181.058,-438.986,0
1496178771.367,109.697,-187.704,406.688,194.148,0
1496178771.367,-433.060,-262.453,215.026,474.597,0
1496178771.395,-1053.969,-762.945,-374.873,-158.523,0
1496178771.395,-535.539,-689.828,-182.528,-443.107,0
1496178771.395,101.551,-188.463,402.959,188.227,0
1496178771.395,-433.393,-263.201,212.935,471.960,0
1496178771.397,-1055.024,-755.630,-368.216,-155.606,0
1496178771.397,-534.622,-690.827,-182.341,-439.034,0
1496178771.425,104.285,-181.985,406.725,194.207,0
1496178771.425,-430.217,-258.627,213.257,475.569,0
1496178771.425,-1053.719,-756.464,-364.584,-148.545,0
1496178771.425,-528.665,-691.608,-179.502,-437.763,0
1496178771.427,108.309,-184.095,406.789,193.560,0
1496178771.427,-424.638,-260.591,216.159,483.135,0
1496178771.455,-1054.957,-755.907,-369.659,-152.962,0
1496178771.455,-533.183,-689.017,-182.146,-437.441,0
1496178771.455,100.942,-188.369,403.341,189.910,0
1496178771.455,-432.959,-266.395,208.604,473.430,0
1496178771.456,-1059.134,-760.327,-372.703,-156.260,0
1496178771.457,-536.376,-695.719,-181.851,-438.982,0
1496178771.485,109.226,-176.809,410.424,195.991,0
1496178771.485,-424.200,-259.618,213.260,477.843,0
1496178771.485,-1049.264,-754.605,-367.681,-152.861,0
1496178771.485,-536.474,-689.480,-181.843,-440.605,0
1496178771.487,109.181,-185.987,405.544,185.909,0
1496178771.487,-420.793,-254.225,220.074,478.917,0
1496178771.545,-1055.121,-757.567,-369.760,-151.376,0
1496178771.545,-535.812,-689.566,-180.179,-437.886,0
1496178771.545,107.861,-189.031,405.951,187.887,0
1496178771.545,-419.761,-260.348,217.165,475.319,0
1496178771.546,-1058.595,-763.959,-371.963,-153.022,0
1496178771.546,-543.127,-696.822,-189.061,-442.524,0
1496178771.547,102.023,-187.068,404.141,182.917,0
1496178771.547,-425.550,-263.123,215.762,476.044,0
1496178771.548,-1052.484,-748.984,-367.602,-148.994,0
1496178771.548,-540.000,-687.337,-181.649,-437.243,0
1496178771.549,108.687,-187.655,402.421,191.129,0
1496178771.549,-416.522,-258.511,215.695,477.234,0
1496178771.575,-1059.672,-766.173,-369.375,-155.430,0
1496178771.575,-542.861,-693.931,-187.487,-445.007,0
1496178771.575,104.525,-187.401,401.703,187.850,0
1496178771.575,-419.084,-256.174,218.994,479.724,0
1496178771.577,-1057.219,-756.135,-367.815,-144.929,0
1496178771.577,-541.620,-695.262,-182.363,-437.647,0
1496178771.605,112.790,-182.778,405.330,188.156,0
1496178771.605,-414.226,-254.121,217.255,480.607,0
1496178771.605,-1060.293,-761.606,-366.319,-151.335,0
1496178771.605,-546.814,-699.040,-186.081,-441.001,0
1496178771.607,107.905,-189.102,399.874,180.493,0
1496178771.607,-414.476,-251.252,216.226,479.212,0
1496178771.635,-1058.352,-758.214,-367.613,-147.820,0
1496178771.635,-543.479,-694.574,-176.847,-442.153,0
1496178771.635,113.579,-177.748,404.070,186.010,0
1496178771.635,-416.832,-253.698,224.203,479.451,0
1496178771.637,-1057.877,-760.391,-364.618,-148.440,0
1496178771.637,-549.006,-700.943,-183.975,-443.429,0
1496178771.665,111.204,-181.305,403.853,185.003,0
1496178771.665,-407.404,-250.003,218.294,478.528,0
1496178771.665,-1057.664,-758.076,-365.923,-150.770,0
1496178771.665,-549.657,-700.195,-181.993,-441.417,0
1496178771.667,112.966,-180.295,405.315,183.358,0
1496178771.667,-408.530,-242.523,218.163,481.063,0
1496178771.695,-1058.124,-758.042,-366.297,-145.187,0
1496178771.695,-545.984,-698.247,-186.443,-440.628,0
1496178771.695,114.880,-176.996,404.549,184.667,0
1496178771.695,-402.722,-240.238,227.266,485.435,0
1496178771.697,-1055.144,-752.578,-365.897,-142.606,0
1496178771.697,-548.079,-698.370,-185.729,-437.157,0
1496178771.725,115.991,-179.465,408.146,186.428,0
1496178771.725,-413.141,-255.594,216.447,477.753,0
1496178771.725,-1059.549,-762.537,-370.033,-149.910,0
1496178771.725,-552.379,-703.112,-189.798,-440.893,0
1496178771.755,114.450,-178.044,402.754,187.135,0
1496178771.755,-408.848,-243.701,222.356,479.889,0
1496178771.755,-1062.593,-764.067,-368.945,-146.720,0
1496178771.755,-553.124,-706.777,-188.414,-440.669,0
1496178771.756,112.577,-181.638,394.350,181.316,0
1496178771.756,-409.899,-250.848,222.603,478.947,0
1496178771.758,-1063.263,-763.502,-368.249,-144.132,0
1496178771.758,-555.902,-709.149,-188.089,-442.860,0
1496178771.845,115.800,-177.468,403.307,179.225,0
1496178771.845,-402.078,-242.231,222.737,478.337,0
1496178771.845,-1066.554,-753.580,-364.973,-142.939,0
1496178771.845,-555.132,-706.815,-187.341,-440.358,0
1496178771.846,113.055,-182.793,402.481,180.688,0
1496178771.846,-404.042,-246.970,225.789,484.717,0
1496178771.847,-1065.731,-765.582,-364.229,-148.321,0
1496178771.847,-555.364,-707.462,-187.741,-442.172,0
1496178771.847,119.192,-175.224,399.459,181.667,0
1496178771.847,-397.097,-244.591,231.672,482.817,0
1496178771.849,-1063.074,-758.311,-365.629,-139.698,0
1496178771.875,-555.082,-700.846,-181.998,-440.790,0
1496178771.875,123.282,-172.520,404.580,179.186,0
1496178771.876,-390.565,-233.271,230.036,483.949,0
1496178771.876,-1058.526,-753.902,-363.135,-135.951,0
1496178771.905,-556.095,-697.517,-187.320,-437.443,0
1496178771.905,118.499,-173.589,396.787,178.891,0
1496178771.905,-388.097,-227.496,228.667,485.669,0
1496178771.905,-1061.915,-761.490,-365.850,-141.516,0
1496178771.907,-560.762,-708.049,-191.805,-440.420,0
1496178771.907,128.058,-169.838,400.856,181.868,0
1496178771.935,-386.219,-230.245,230.331,487.752,0
1496178771.935,-1059.379,-750.873,-362.163,-135.734,0
1496178771.935,-558.320,-705.046,-188.371,-441.983,0
1496178771.935,123.974,-168.391,402.303,180.514,0
1496178771.936,-387.083,-229.071,230.739,483.672,0
1496178771.936,-1066.485,-755.379,-368.853,-142.601,0
1496178772.115,-564.289,-710.955,-192.351,-448.491,0
1496178772.115,122.175,-178.242,398.926,178.109,0
1496178772.115,-382.207,-226.498,228.255,484.861,0
1496178772.115,-1064.200,-760.013,-365.801,-140.181,0
1496178772.116,-564.341,-711.292,-190.623,-442.103,0
1496178772.116,125.945,-172.007,401.813,179.149,0
1496178772.117,-382.225,-227.653,233.678,488.358,0
1496178772.117,-1065.901,-767.497,-362.540,-138.468,0
1496178772.117,-562.793,-704.593,-191.569,-441.994,0
1496178772.117,129.397,-167.164,400.900,180.465,0
1496178772.118,-380.890,-226.838,228.824,486.645,0
1496178772.118,-1065.086,-762.347,-360.741,-135.031,0
1496178772.145,-1567.852,-818.591,-525.181,175.053,0
1496178772.145,-2262.389,-1364.467,-1122.323,-445.882,0
1496178772.146,-1780.288,-1316.673,-958.626,-760.000,0
1496178772.146,-1069.032,-765.780,-360.771,-137.679,0
1496178772.175,-1571.734,-818.034,-522.735,176.576,0
1496178772.175,-2270.287,-1362.919,-1121.979,-446.166,0
1496178772.175,-1780.142,-1321.639,-960.926,-757.210,0
1496178772.175,-1072.887,-764.385,-362.555,-140.229,0
1496178772.177,-1570.017,-819.141,-522.993,178.700,0
1496178772.177,-2275.411,-1369.557,-1121.822,-447.838,0
1496178772.205,-1782.902,-1317.024,-959.494,-760.232,0
1496178772.205,-1064.734,-762.003,-360.966,-139.470,0
1496178772.205,-1570.500,-817.701,-525.383,174.848,0
1496178772.205,-2272.438,-1367.350,-1121.792,-449.293,0
1496178772.207,-1777.711,-1321.808,-959.299,-760.849,0
1496178772.207,-1067.775,-766.644,-371.179,-140.398,0
1496178772.235,-1568.555,-814.496,-523.850,178.102,0
1496178772.235,-2272.943,-1371.206,-1120.307,-441.607,0
1496178772.235,-1787.573,-1324.994,-964.647,-762.865,0
1496178772.235,-1065.531,-766.472,-364.081,-141.796,0
1496178772.237,-1562.960,-809.342,-521.411,179.137,0
1496178772.237,-2270.968,-1367.032,-1120.786,-443.672,0
1496178772.265,-1782.434,-1320.802,-960.683,-757.692,0
1496178772.265,-1065.165,-761.479,-361.497,-141.310,0
1496178772.265,-1560.791,-812.061,-525.185,182.006,0
1496178772.265,-2270.018,-1366.662,-1120.554,-447.146,0
1496178772.267,-1787.831,-1322.264,-962.026,-764.783,0
1496178772.267,-1064.185,-763.042,-361.370,-141.639,0
1496178772.295,-1556.348,-807.199,-515.281,181.179,0
1496178772.295,-2269.199,-1368.132,-1117.151,-440.508,0
1496178772.295,-1781.593,-1325.263,-961.203,-754.211,0
1496178772.295,-1064.192,-763.951,-366.071,-140.349,0
1496178772.297,-1564.666,-813.681,-520.630,180.768,0
1496178772.297,-2274.177,-1373.749,-1127.006,-447.236,0
1496178772.325,-1789.443,-1332.272,-967.445,-763.800,0
1496178772.325,-1067.857,-769.456,-364.949,-142.960,0
1496178772.325,-1568.132,-819.994,-526.901,171.878,0
1496178772.325,-2278.639,-1368.476,-1124.294,-449.330,0
1496178772.327,-1792.132,-1329.190,-960.455,-760.310,0
1496178772.327,-1069.630,-763.345,-367.903,-145.772,0
1496178772.385,-1560.473,-814.257,-520.027,178.116,0
1496178772.385,-2271.136,-1369.205,-1116.796,-440.949,0
1496178772.385,-1791.945,-1329.766,-961.988,-761.257,0
1496178772.385,-1064.469,-758.495,-362.783,-139.747,0
1496178772.386,-1561.274,-810.199,-523.158,174.261,0
1496178772.386,-2268.126,-1363.255,-1118.707,-443.788,0
1496178772.387,-1794.836,-1327.036,-962.280,-760.883,0
1496178772.387,-1062.797,-756.513,-363.849,-141.598,0
1496178772.388,-1553.083,-804.974,-512.802,185.207,0
1496178772.388,-2270.490,-1363.102,-1116.882,-437.991,0
1496178772.389,-1794.312,-1331.700,-965.653,-759.693,0
1496178772.389,-1066.702,-766.621,-363.139,-144.534,0
1496178772.415,-590.532,-734.744,-211.170,-467.284,0
1496178772.415,141.720,-162.815,387.762,153.646,0
1496178772.416,-350.402,-207.566,238.458,471.412,0
1496178772.416,-1067.214,-768.413,-366.134,-140.895,0
