timestamps,,,,,Marker
1496178921.006,-893.520,-627.965,-60.917,248.032,0
1496178921.007,-391.343,-505.747,434.991,420.892,0
1496178921.007,-805.294,-750.893,749.036,1042.824,0
1496178921.007,-1300.273,-871.617,259.495,866.350,0
1496178921.007,-888.265,-623.855,-55.020,243.716,0
1496178921.008,-389.372,-504.565,436.256,417.829,0
1496178921.008,-806.592,-749.708,752.354,1044.085,0
1496178921.035,-306.180,-616.592,1250.394,1226.702,0
1496178921.035,-728.875,-873.571,1563.306,1848.705,0
1496178921.035,-1224.834,-994.980,1066.992,1665.058,0
1496178921.035,-801.375,-738.256,762.534,1043.606,0
1496178921.037,-305.148,-616.850,1248.139,1225.072,0
1496178921.037,-741.575,-877.558,1561.979,1845.306,0
1496178921.065,-1236.716,-1010.852,1064.445,1656.916,0
1496178921.065,-800.503,-729.501,748.498,1043.950,0
1496178921.065,-305.069,-621.128,1248.797,1220.718,0
1496178921.065,-741.602,-887.865,1557.322,1844.221,0
1496178921.067,-1232.104,-1008.649,1062.586,1660.742,0
1496178921.067,-795.866,-741.835,756.546,1042.372,0
1496178921.125,-301.804,-619.995,1255.769,1227.476,0
1496178921.125,-739.167,-885.464,1555.808,1841.876,0
1496178921.125,-1236.349,-1009.614,1054.224,1657.746,0
1496178921.125,-797.863,-739.318,756.127,1044.290,0
1496178921.126,-304.864,-621.435,1249.601,1225.846,0
1496178921.126,-745.577,-890.375,1554.439,1847.673,0
1496178921.127,-1229.580,-1001.727,1058.925,1658.917,0
1496178921.127,-792.563,-740.126,758.614,1039.758,0
1496178921.128,-301.860,-618.376,1253.996,1229.548,0
1496178921.128,-742.634,-884.499,1560.468,1849.132,0
1496178921.129,-1236.865,-1011.117,1057.227,1661.703,0
1496178921.129,-793.809,-736.839,755.813,1043.191,0
1496178921.215,-298.562,-618.174,1254.527,1228.056,0
1496178921.215,-744.148,-888.654,1567.630,1851.679,0
1496178921.215,-1239.588,-1013.077,1055.432,1658.079,0
1496178921.215,-789.306,-738.825,757.515,1042.028,0
1496178921.216,-296.056,-615.451,1253.353,1227.914,0
1496178921.216,-752.997,-892.585,1556.488,1846.611,0
1496178921.217,-1237.048,-1012.550,1055.697,1656.325,0
1496178921.217,-782.548,-728.491,760.563,1043.916,0
1496178921.217,-294.078,-612.796,1260.874,1229.713,0
1496178921.217,-748.442,-892.267,1559.671,1851.806,0
1496178921.219,-1240.818,-1008.529,1059.594,1656.733,0
1496178921.219,-781.594,-731.420,757.029,1043.037,0
1496178921.245,-1266.207,-852.626,260.348,854.158,0
1496178921.245,-803.605,-561.047,-41.227,240.350,0
1496178921.245,-318.939,-451.178,456.963,424.804,0
1496178921.245,-780.659,-732.688,763.162,1048.950,0
1496178921.247,-1263.488,-847.484,256.234,855.433,0
1496178921.247,-799.682,-558.560,-38.336,236.102,0
1496178921.305,-313.486,-446.447,461.840,432.553,0
1496178921.305,-787.642,-736.633,759.119,1044.309,0
1496178921.305,-1273.047,-853.307,252.150,849.513,0
1496178921.305,-795.172,-562.326,-37.068,236.644,0
1496178921.306,-309.140,-440.287,464.881,432.433,0
1496178921.306,-787.881,-738.357,763.480,1048.468,0
1496178921.307,-1272.235,-854.773,253.029,849.112,0
1496178921.307,-794.106,-562.692,-46.369,235.365,0
1496178921.307,-309.645,-445.714,460.146,431.738,0
1496178921.307,-782.772,-743.316,759.972,1054.777,0
1496178921.308,-1263.914,-846.736,257.285,852.430,0
1496178921.309,-787.789,-554.678,-36.903,235.507,0
1496178921.335,-299.375,-437.004,471.220,439.528,0
1496178921.335,-788.326,-736.311,764.976,1053.289,0
1496178921.335,-1262.916,-843.628,259.154,850.694,0
1496178921.335,-784.502,-552.232,-36.761,239.471,0
1496178921.337,-301.642,-436.379,467.188,439.416,0
1496178921.337,-792.709,-743.922,759.142,1054.945,0
1496178921.365,-1273.701,-854.369,254.670,849.299,0
1496178921.365,-789.368,-551.532,-36.073,233.682,0
1496178921.366,-308.628,-445.620,459.391,432.807,0
1496178921.366,-799.931,-751.937,760.357,1050.132,0
1496178921.367,-1284.674,-859.062,249.865,847.265,0
1496178921.367,-791.462,-558.575,-40.987,234.060,0
1496178921.425,-303.594,-443.698,469.354,432.082,0
1496178921.425,-806.913,-753.425,750.510,1046.916,0
1496178921.425,-1277.438,-861.190,247.265,844.239,0
1496178921.425,-778.432,-553.137,-39.491,229.852,0
1496178921.426,-306.661,-442.827,465.614,435.354,0
1496178921.426,-807.508,-752.049,748.618,1052.062,0
1496178921.427,-1278.791,-856.931,240.986,838.424,0
1496178921.427,-781.738,-547.314,-38.003,232.059,0
1496178921.428,-306.851,-440.975,466.066,433.256,0
1496178921.428,-808.342,-755.867,758.397,1049.810,0
1496178921.429,-1286.716,-866.277,242.198,842.807,0
1496178921.429,-780.313,-553.503,-37.876,227.152,0
1496178921.455,-300.265,-441.271,460.610,434.561,0
1496178921.455,-812.501,-756.615,754.055,1052.492,0
1496178921.456,-1286.873,-865.757,240.691,841.618,0
1496178921.456,-778.182,-548.271,-40.041,230.578,0
1496178921.457,-294.214,-430.500,469.690,438.428,0
1496178921.457,-811.813,-757.924,759.351,1050.839,0
1496178921.515,-1286.787,-864.788,247.501,842.354,0
1496178921.515,-765.462,-541.083,-32.348,237.568,0
1496178921.515,-290.018,-432.153,473.684,439.102,0
1496178921.515,-812.736,-758.661,758.080,1056.572,0
1496178921.516,-1281.970,-861.658,247.202,844.524,0
1496178921.516,-762.111,-536.262,-32.386,237.830,0
1496178921.517,-292.023,-430.399,473.684,444.614,0
1496178921.517,-814.681,-760.026,756.774,1055.301,0
1496178921.518,-1285.598,-866.898,244.842,842.384,0
1496178921.518,-765.578,-544.034,-36.451,227.107,0
1496178921.519,-279.864,-420.275,478.247,446.327,0
1496178921.519,-820.037,-765.307,758.367,1056.576,0
1496178921.545,-1290.707,-869.878,242.542,840.084,0
1496178921.545,-764.164,-540.503,-39.241,229.247,0
1496178921.545,-294.240,-432.048,474.137,440.564,0
1496178921.545,-824.588,-760.217,752.481,1053.756,0
1496178921.547,-1297.502,-868.106,237.493,839.273,0
1496178921.547,-763.177,-536.214,-43.691,227.792,0
1496178921.575,1002.508,718.971,132.559,-182.382,0
1496178921.575,464.602,386.337,408.446,426.154,0
1496178921.576,-6.304,281.052,-104.063,206.671,0
1496178921.577,529.772,618.856,-381.971,-395.442,0
1496178921.577,997.141,716.698,129.851,-182.468,0
1496178921.605,464.696,387.168,409.227,432.093,0
1496178921.605,-2.265,285.700,-100.241,213.328,0
1496178921.605,540.247,619.559,-374.300,-399.526,0
1496178921.605,1011.533,734.694,136.770,-176.372,0
1496178921.607,462.530,383.723,415.922,431.177,0
1496178921.607,-2.178,281.033,-104.280,210.418,0
1496178921.635,531.141,620.595,-383.287,-397.675,0
1496178921.635,1015.863,734.163,136.763,-175.302,0
1496178921.635,457.567,379.549,407.047,431.360,0
1496178921.635,-3.338,282.230,-107.058,212.329,0
1496178921.637,543.217,631.074,-376.911,-396.811,0
1496178921.637,1009.808,731.317,143.539,-178.103,0
1496178921.815,453.323,380.653,408.184,431.951,0
1496178921.815,3.502,287.746,-97.368,216.035,0
1496178921.845,556.942,638.850,-367.984,-393.707,0
1496178921.845,1018.908,737.993,144.766,-171.626,0
1496178921.845,460.204,386.019,412.328,438.028,0
1496178921.845,-2.938,286.893,-103.999,212.707,0
1496178921.846,552.222,636.048,-373.175,-392.738,0
1496178921.846,1019.188,741.560,143.079,-169.292,0
1496178921.847,456.101,383.970,414.160,441.858,0
1496178921.847,-5.851,285.151,-107.541,211.274,0
1496178921.847,560.925,641.153,-367.153,-393.336,0
1496178921.847,1016.701,739.380,146.011,-170.246,0
1496178921.849,432.140,366.561,408.143,438.155,-1
1496178921.849,-16.854,278.894,-115.065,201.465,0
1496178921.905,-613.532,-101.787,146.213,805.094,0
1496178921.905,-1061.355,-188.755,-387.762,561.750,0
1496178921.905,-459.660,192.500,-637.797,-37.936,0
1496178921.905,-11.195,282.966,-111.468,197.040,0
1496178921.906,-615.829,-106.447,140.368,799.372,0
1496178921.906,-1055.166,-199.342,-385.746,558.197,0
1496178921.907,-456.881,188.962,-631.151,-39.723,0
1496178921.907,-8.189,285.992,-107.002,207.751,0
1496178921.907,-616.610,-103.246,145.843,807.226,0
1496178921.908,-1059.059,-191.376,-384.127,559.326,0
1496178921.908,-454.940,203.638,-626.906,-37.696,0
1496178921.908,-6.708,293.315,-106.595,208.271,0
1496178921.935,-619.864,-111.417,137.335,804.862,0
1496178921.935,-1063.173,-195.845,-393.439,555.149,0
1496178921.937,-450.123,202.800,-626.558,-38.665,0
1496178921.937,-14.681,286.961,-108.768,205.040,0
1496178921.965,-629.767,-114.652,140.031,803.658,0
1496178921.965,-1072.852,-204.866,-396.992,550.392,0
1496178921.965,-451.915,197.904,-637.371,-40.284,0
1496178921.965,-12.751,285.510,-106.093,206.383,0
1496178921.967,-636.615,-117.685,137.634,801.997,0
1496178921.967,-1068.237,-201.485,-393.492,551.783,0
1496178922.025,-445.804,205.773,-635.923,-42.835,0
1496178922.025,-4.927,292.724,-102.413,209.719,0
1496178922.025,-633.320,-117.756,144.897,805.602,0
1496178922.025,-1074.658,-206.485,-398.425,548.582,0
1496178922.026,-449.027,197.340,-637.722,-44.933,0
1496178922.026,-8.933,290.502,-109.714,206.054,0
1496178922.027,-643.956,-121.100,135.502,803.194,0
1496178922.027,-1076.412,-211.800,-400.725,541.558,0
1496178922.027,-442.583,205.044,-632.838,-42.584,0
1496178922.028,-5.806,291.463,-103.588,210.665,0
1496178922.029,-637.341,-120.012,138.677,807.906,0
1496178922.029,-1071.274,-201.968,-395.212,552.333,0
1496178922.055,-1711.365,-617.269,-164.114,1144.196,0
1496178922.055,-2143.634,-699.782,-692.289,888.133,0
1496178922.056,-1505.399,-285.672,-925.801,294.723,0
1496178922.056,-1062.567,-194.421,-403.511,559.985,0
1496178922.085,-1714.140,-625.852,-166.003,1153.531,0
1496178922.085,-2138.286,-701.323,-693.460,890.609,0
1496178922.085,-1492.587,-283.866,-926.130,297.775,0
1496178922.085,-1066.588,-199.193,-396.828,553.713,0
1496178922.087,-1721.541,-630.728,-163.766,1145.606,0
1496178922.087,-2143.058,-712.909,-698.711,880.814,0
1496178922.115,-1494.991,-281.495,-928.251,299.585,0
1496178922.115,-1064.089,-200.247,-391.999,557.999,0
1496178922.115,-1717.828,-626.936,-159.099,1148.153,0
1496178922.115,-2137.560,-704.808,-690.804,891.588,0
1496178922.117,-1484.209,-268.861,-926.467,300.082,0
1496178922.117,-1063.988,-203.460,-395.878,557.456,0
1496178922.175,-1728.202,-634.394,-166.175,1151.283,0
1496178922.175,-2149.850,-703.997,-707.608,879.729,0
1496178922.175,-1490.148,-270.945,-930.786,296.252,0
1496178922.175,-1057.746,-196.586,-390.159,562.715,0
1496178922.176,-1734.709,-638.425,-172.028,1150.397,0
1496178922.176,-2144.187,-714.521,-697.368,884.075,0
1496178922.177,-1481.801,-270.268,-923.647,294.379,0
1496178922.177,-1061.049,-197.487,-391.913,558.709,0
1496178922.178,-1734.335,-638.227,-162.618,1151.085,0
1496178922.178,-2151.910,-712.625,-705.121,880.141,0
1496178922.179,-1479.216,-270.698,-930.820,293.193,0
1496178922.179,-1065.039,-197.876,-397.523,558.653,0
1496178922.205,-392.229,239.522,-620.967,-25.803,0
1496178922.205,26.241,313.114,-77.853,242.948,0
1496178922.206,-655.326,-135.353,137.660,831.082,0
1496178922.206,-1064.475,-203.602,-389.037,558.773,0
1496178922.235,-389.454,241.927,-610.671,-24.263,0
1496178922.235,38.160,325.164,-74.061,251.602,0
1496178922.235,-655.617,-133.168,149.661,840.522,0
1496178922.235,-1065.903,-203.972,-394.083,557.217,0
1496178922.237,-380.015,246.011,-614.774,-29.442,0
1496178922.237,40.318,322.804,-69.502,254.429,0
1496178922.355,-652.727,-133.812,146.535,838.817,0
1496178922.355,-1065.742,-195.718,-397.688,558.896,0
1496178922.355,-376.017,252.971,-604.732,-24.876,0
1496178922.355,42.525,330.358,-66.062,257.144,0
1496178922.356,-656.021,-137.585,144.048,835.780,0
1496178922.356,-1059.179,-203.344,-399.524,559.932,0
1496178922.357,-369.622,258.835,-614.901,-23.298,0
1496178922.357,45.135,327.774,-73.242,257.339,0
1496178922.357,-656.246,-136.389,144.373,844.460,0
1496178922.357,-1064.792,-200.805,-394.098,554.801,0
1496178922.359,-362.090,262.006,-611.068,-28.721,0
1496178922.359,44.709,330.699,-65.747,256.172,0
1496178922.385,763.347,798.521,-269.636,-325.715,0
1496178922.385,1163.017,861.383,277.734,-35.056,0
1496178922.387,437.241,377.601,481.295,543.004,0
1496178922.387,42.079,322.138,-67.513,249.870,0
1496178922.415,767.416,798.065,-266.864,-323.946,411
1496178922.415,1164.973,860.205,288.258,-31.525,0
1496178922.415,431.687,375.125,488.618,546.310,0
1496178922.415,43.100,318.402,-65.007,246.448,0
1496178922.417,772.424,808.544,-263.947,-329.564,0
1496178922.417,1161.454,859.536,286.474,-28.754,0
1496178922.445,425.861,373.839,481.564,543.011,0
1496178922.445,36.271,317.706,-68.339,242.129,0
1496178922.445,776.456,810.145,-269.665,-325.330,0
1496178922.445,1173.964,871.384,283.598,-25.048,0
1496178922.447,429.817,374.803,489.759,552.002,0
1496178922.447,41.885,322.475,-63.709,248.292,0
1496178922.475,783.457,817.931,-261.793,-326.800,0
1496178922.475,1176.702,876.616,298.057,-17.213,0
1496178922.475,436.314,378.719,498.753,554.066,0
1496178922.475,48.217,326.091,-67.374,247.716,0
1496178922.477,791.434,824.861,-260.854,-321.919,0
1496178922.477,1171.402,873.571,288.591,-20.500,0
1496178922.505,415.269,360.315,475.124,546.096,0
1496178922.505,36.739,314.281,-71.077,241.927,0
1496178922.505,790.671,823.167,-260.391,-326.299,0
1496178922.505,1176.376,875.961,293.756,-22.000,0
1496178922.507,411.922,362.638,482.608,551.258,0
1496178922.507,36.040,321.390,-64.749,238.232,0
1496178922.535,798.543,827.621,-260.607,-323.602,0
1496178922.535,1174.562,878.796,291.549,-19.057,0
1496178922.535,413.698,357.918,480.861,553.632,0
1496178922.535,37.438,315.784,-73.545,236.833,0
1496178922.537,801.154,825.991,-250.012,-321.400,0
1496178922.537,1177.075,874.671,302.107,-17.318,0
1496178922.565,403.301,352.566,484.807,553.516,0
1496178922.565,31.496,311.031,-82.435,233.355,0
1496178922.565,805.612,831.245,-256.699,-325.667,0
1496178922.565,1176.687,874.682,294.336,-16.562,0
1496178922.566,295.991,269.183,382.072,458.495,0
1496178922.568,-71.402,228.680,-172.342,139.829,0
1496178922.568,700.863,743.251,-352.658,-417.083,0
1496178922.595,1075.404,789.837,199.036,-108.895,0
1496178922.595,288.690,259.141,379.428,451.382,0
1496178922.595,-77.420,219.869,-175.674,134.036,0
1496178922.595,705.321,747.466,-351.839,-424.406,0
1496178922.597,1075.554,789.714,199.473,-104.044,0
1496178922.597,295.022,265.896,388.534,459.860,0
1496178922.625,-60.396,230.584,-160.786,145.708,0
1496178922.625,720.374,760.417,-348.428,-420.124,0
1496178922.626,1089.911,797.470,213.139,-98.023,0
1496178922.626,297.180,262.979,389.327,461.595,0
1496178922.627,-70.235,222.116,-171.209,138.045,0
1496178922.627,720.400,757.870,-350.975,-421.915,0
1496178922.655,1090.899,795.619,210.543,-98.311,0
1496178922.655,287.378,258.999,384.110,463.686,0
1496178922.655,-69.214,225.916,-177.791,134.833,0
1496178922.655,721.002,756.838,-352.287,-424.114,0
1496178922.657,1077.207,787.668,201.309,-99.040,0
1496178922.657,279.180,248.127,382.337,462.728,0
1496178922.685,-72.827,222.296,-169.975,134.777,0
1496178922.685,722.105,758.663,-346.842,-425.300,0
1496178922.685,1080.943,791.759,213.790,-97.387,0
1496178922.685,280.148,251.662,385.969,469.213,0
1496178922.687,-74.641,216.622,-183.150,129.137,0
1496178922.687,723.751,760.406,-352.826,-428.063,0
1496178922.745,1079.283,793.928,213.861,-97.391,0
1496178922.745,271.636,244.219,380.015,458.932,0
1496178922.746,-79.391,218.758,-181.905,129.384,0
1496178922.746,730.217,764.273,-344.310,-426.676,0
1496178922.746,1089.059,797.511,217.215,-89.099,0
1496178922.746,262.365,237.076,379.237,462.975,0
1496178922.747,-84.047,214.162,-185.607,118.448,0
1496178922.747,728.792,762.014,-348.069,-428.351,0
1496178922.747,1086.340,796.329,213.778,-91.119,0
1496178922.747,266.027,238.333,384.088,465.350,0
1496178922.749,-81.010,216.241,-184.527,121.253,0
1496178922.749,743.142,776.345,-343.394,-423.968,0
1496178922.805,1091.823,807.205,230.357,-79.772,0
1496178922.805,256.179,242.084,380.176,467.078,0
1496178922.805,-80.875,219.730,-183.117,122.652,0
1496178922.805,747.488,780.209,-341.393,-428.348,0
1496178922.806,1093.700,803.862,218.655,-78.658,0
1496178922.806,252.873,235.124,376.294,462.803,0
1496178922.807,-84.002,217.516,-188.282,114.349,0
1496178922.807,744.436,780.078,-348.776,-424.492,0
1496178922.807,1086.501,805.316,221.217,-81.642,0
1496178922.808,248.195,231.732,376.316,463.764,0
1496178922.809,-86.485,214.723,-184.658,112.573,0
1496178922.809,749.893,779.909,-343.914,-431.721,0
1496178922.865,1089.777,804.853,222.122,-77.820,0
1496178922.865,254.732,232.996,382.543,468.772,0
1496178922.865,-80.041,215.826,-190.387,112.326,0
1496178922.865,760.675,787.524,-341.947,-425.644,0
1496178922.866,1094.317,807.803,227.167,-71.776,0
1496178922.866,248.606,233.011,379.858,473.496,0
1496178922.867,-74.761,223.302,-183.472,116.552,0
1496178922.867,766.184,789.158,-335.099,-426.306,0
1496178922.867,1096.153,808.013,234.236,-71.413,0
1496178922.867,241.280,220.168,377.550,466.730,0
1496178922.868,-81.788,212.415,-198.787,107.258,0
1496178922.868,764.404,789.872,-348.450,-427.398,0
1496178922.895,1092.758,802.698,224.811,-76.331,0
1496178922.895,236.661,218.350,375.422,471.020,0
1496178922.895,-81.949,207.632,-196.453,104.981,0
1496178922.895,766.648,784.898,-341.109,-430.087,0
1496178922.897,1094.336,800.941,229.650,-72.027,0
1496178922.897,231.290,218.384,379.783,467.560,0
1496178922.925,-91.523,203.585,-202.695,103.934,0
1496178922.925,771.091,797.296,-335.753,-431.942,0
1496178922.925,1100.043,809.389,231.763,-66.226,0
1496178922.925,224.716,213.683,371.645,470.343,0
1496178922.927,-89.141,205.579,-204.285,102.176,0
1496178922.927,775.590,793.238,-337.058,-434.096,0
1496178922.955,1095.084,809.082,233.652,-68.399,0
1496178922.955,220.370,206.738,378.205,467.893,0
1496178922.956,-91.725,201.689,-194.953,99.098,0
1496178922.956,785.388,806.463,-340.649,-430.083,0
1496178922.958,1098.648,809.857,235.473,-62.782,0
1496178922.958,217.026,206.371,369.588,467.889,0
1496178923.015,-91.377,-773.710,-205.990,97.396,0
1496178923.015,786.809,-175.220,-338.027,-436.714,0
1496178923.015,1098.569,-169.459,238.267,-63.141,0
1496178923.015,210.586,-773.221,370.437,470.350,0
1496178923.016,-79.065,-1746.436,-206.308,103.088,0
1496178923.016,799.540,-1146.618,-330.458,-430.356,0
1496178923.017,1107.553,-1144.091,241.839,-56.682,0
1496178923.017,214.042,-1751.964,378.280,478.073,0
1496178923.019,-84.967,-2731.739,-201.274,92.736,0
1496178923.019,796.537,-2130.929,-338.674,-432.925,0
1496178923.019,1098.539,-1157.435,236.199,-56.835,0
1496178923.019,204.561,-1761.979,373.941,475.560,0
1496178923.135,-97.525,-1763.415,-209.681,83.951,0
1496178923.135,800.595,-1143.626,-335.940,-433.849,0
1496178923.135,1106.577,-164.129,245.317,-53.540,0
1496178923.135,202.987,-785.813,371.675,475.807,0
1496178923.136,-97.028,-1758.830,-209.146,90.272,0
1496178923.136,803.026,-1136.183,-334.770,-434.825,0
1496178923.137,1096.636,-165.779,238.959,-53.069,0
1496178923.137,190.125,-792.855,366.802,476.536,0
1496178923.137,-97.058,-1760.247,-217.206,85.709,0
1496178923.138,806.676,-1127.137,-328.000,-433.961,0
1496178923.139,1101.214,-168.531,242.878,-53.189,0
1496178923.139,182.313,-800.249,365.153,470.201,0
1496178923.165,-93.397,-1755.445,-224.084,66.748,0
1496178923.166,828.947,-1116.493,-337.126,-442.836,0
1496178923.166,1108.155,-158.321,244.382,-44.512,0
1496178923.166,173.763,-797.257,364.330,475.459,0
1496178923.167,-93.774,-1757.304,-221.473,63.992,0
1496178923.167,832.885,-1120.551,-333.902,-441.834,0
1496178923.195,1106.180,-154.282,254.614,-43.398,0
1496178923.195,163.172,-805.141,359.666,465.563,0
1496178923.195,-91.848,-1753.673,-219.943,64.208,0
1496178923.195,833.038,-1116.740,-333.004,-440.521,0
1496178923.197,1103.936,-157.106,254.884,-38.158,0
1496178923.197,162.342,-808.312,366.514,471.592,0
1496178923.225,-97.589,-1754.432,-225.078,60.349,-1
1496178923.225,843.443,-1104.989,-331.149,-447.773,0
1496178923.225,1103.472,-156.687,247.804,-40.477,0
1496178923.225,163.351,-803.764,365.194,471.068,0
1496178923.227,-96.452,-1757.401,-219.401,62.051,0
1496178923.227,850.668,-1103.740,-327.918,-441.377,0
1496178923.255,1112.549,-154.641,256.555,-30.046,0
1496178923.255,151.773,-812.329,359.262,471.962,0
1496178923.256,-99.526,-1761.403,-237.128,60.270,0
1496178923.256,854.292,-1099.933,-331.258,-444.212,0
1496178923.257,1110.137,-155.606,253.085,-34.613,0
1496178923.257,149.682,-816.555,355.096,473.496,0
1496178923.285,-97.383,-1759.814,-234.929,51.725,0
1496178923.285,854.748,-1104.248,-338.259,-453.951,0
1496178923.285,1108.016,-154.533,253.780,-31.539,0
1496178923.285,142.434,-823.990,358.469,469.225,0
1496178923.287,-104.986,-1765.061,-238.744,49.320,0
1496178923.287,856.790,-1095.355,-331.927,-448.203,0
1496178923.315,1107.381,-154.391,258.799,-30.835,0
1496178923.315,133.600,-831.761,355.339,468.596,0
1496178923.315,-94.754,-1758.549,-235.221,48.478,0
1496178923.315,861.529,-1094.225,-330.491,-447.372,0
1496178923.317,1104.247,-157.876,264.222,-35.316,0
1496178923.317,132.478,-829.884,355.866,475.781,0
1496178923.345,-106.726,-1763.094,-238.991,47.929,0
1496178923.345,865.931,-1090.564,-328.947,-448.797,0
1496178923.345,1112.788,-145.983,264.461,-25.674,0
1496178923.345,1102.997,-834.005,348.469,472.243,0
1496178923.347,876.345,-1770.988,-243.512,40.606,0
1496178923.347,1854.278,-1089.192,-327.720,-451.965,0
1496178923.375,2090.189,-154.918,264.106,-25.693,0
1496178923.375,2078.988,-833.511,353.933,475.306,0
1496178923.375,1866.135,-1756.234,-240.651,46.852,0
1496178923.375,2838.608,-1086.611,-331.131,-449.803,0
1496178923.377,3066.299,-159.245,262.244,-20.353,0
1496178923.377,3056.010,-839.918,348.024,473.727,0
1496178923.405,2838.008,-1763.553,-245.210,37.771,0
1496178923.405,2845.153,-1077.512,-326.579,-449.687,0
1496178923.405,3074.807,-154.409,266.582,-15.210,0
1496178923.405,3053.161,-841.915,355.530,473.518,0
1496178923.407,2838.064,-1763.666,-254.373,35.456,0
1496178923.407,2855.737,-1073.364,-317.151,-445.944,0
1496178923.435,3065.495,-154.989,265.898,-15.401,0
1496178923.435,3044.387,-850.027,342.717,473.612,0
1496178923.435,2835.184,-1762.158,-248.397,31.888,0
1496178923.435,2852.708,-1072.960,-322.720,-448.704,0
1496178923.437,3069.179,-154.140,269.873,-16.269,0
1496178923.437,3038.979,-854.582,346.988,473.638,0
1496178923.465,2840.525,-1764.387,-248.083,33.096,0
1496178923.465,2858.351,-1069.572,-320.412,-450.316,0
1496178923.465,3071.995,-147.502,271.799,-8.987,0
1496178923.465,3043.740,-852.353,348.039,475.979,0
1496178923.467,2841.060,-1762.349,-245.128,30.609,0
1496178923.467,2866.295,-1061.086,-316.672,-448.019,0
1496178923.525,3081.763,-140.740,282.447,-0.722,0
1496178923.525,3040.123,-856.706,349.868,480.085,0
1496178923.525,2844.616,-1761.803,-253.318,26.694,0
1496178923.525,2868.875,-1057.174,-321.186,-450.162,0
1496178923.526,3073.655,-148.657,279.597,-0.954,0
1496178923.526,3031.466,-857.346,345.096,475.197,0
1496178923.527,2837.712,-1762.723,-252.690,16.274,0
1496178923.527,2872.847,-1062.492,-322.708,-457.380,0
1496178923.527,3069.874,-155.176,277.697,-6.197,0
1496178923.527,3021.802,-862.309,345.997,480.500,0
1496178923.529,2840.072,-1759.268,-253.363,21.495,0
1496178923.529,2883.689,-1048.864,-312.439,-448.292,0
1496178923.615,3078.106,-152.061,284.922,4.424,0
1496178923.615,3020.687,-875.039,341.722,478.672,0
1496178923.615,2842.290,-1763.572,-261.718,22.086,0
1496178923.616,2885.985,-1049.414,-312.297,-452.070,0
1496178923.616,3075.069,-147.128,283.793,7.315,0
1496178923.616,3017.448,-871.875,341.228,480.639,0
1496178923.617,-1081.134,-786.619,-255.267,26.385,0
1496178923.618,-1032.012,-74.458,-309.967,-444.562,0
1496178923.618,-845.049,824.721,289.160,13.189,0
1496178923.619,-915.655,93.286,347.691,482.698,0
1496178923.619,-1087.563,-795.980,-260.017,14.586,0
1496178923.645,-1021.499,-64.053,-310.210,-444.607,0
1496178923.645,-851.657,823.176,293.094,27.284,0
1496178923.646,-927.858,88.241,339.179,486.643,0
1496178923.646,-1080.356,-790.523,-258.408,22.353,0
1496178923.675,-1007.239,-48.858,-305.097,-439.132,0
1496178923.675,-853.281,822.683,296.699,27.621,0
1496178923.675,-940.417,77.523,336.546,484.646,0
1496178923.675,-1087.970,-792.423,-264.269,12.589,0
1496178923.677,-1007.576,-52.261,-305.348,-444.334,0
1496178923.677,-853.228,821.460,294.665,29.801,0
1496178923.705,-939.844,74.643,338.498,490.301,0
1496178923.705,-1085.379,-795.946,-267.743,9.896,0
1496178923.705,-1000.305,-48.357,-310.464,-446.525,0
1496178923.705,-844.335,830.671,297.376,38.313,0
1496178923.707,-939.048,75.260,340.918,492.646,0
1496178923.707,-1077.876,-793.358,-266.442,10.943,0
1496178923.735,-986.198,-43.832,-301.170,-438.096,0
1496178923.735,-840.961,829.758,306.517,40.890,0
1496178923.736,-947.519,73.491,339.942,491.060,0
1496178923.736,-1086.089,-798.272,-274.082,2.610,0
1496178923.737,-996.644,-49.913,-301.077,-445.770,0
1496178923.737,-857.062,819.433,300.320,33.201,0
1496178923.765,-961.102,62.230,334.369,488.494,0
1496178923.765,-1091.572,-802.079,-274.396,2.883,0
1496178923.765,-991.909,-44.770,-303.975,-445.602,0
1496178923.765,-851.268,824.388,302.522,41.545,0
1496178923.767,-963.196,59.814,333.109,488.173,0
1496178923.767,-1089.403,-798.280,-277.433,3.239,0
1496178923.795,-982.384,-36.632,-299.315,-441.993,769
1496178923.795,-855.566,825.663,306.550,40.860,0
1496178923.795,-967.807,55.723,326.826,488.558,0
1496178923.795,-1080.532,-797.764,-269.385,0.460,0
1496178923.797,-975.719,-34.643,-296.888,-444.528,0
1496178923.797,-854.073,824.769,305.903,45.516,0
1496178923.855,-973.111,55.625,332.859,494.093,0
1496178923.855,-1085.588,-797.064,-276.577,-4.551,0
1496178923.855,-969.829,-25.884,-299.342,-441.073,0
1496178923.855,-848.280,827.814,309.120,45.864,0
1496178923.856,-974.494,54.309,331.815,488.143,0
1496178923.856,-1081.549,-794.824,-271.479,-8.736,0
1496178923.857,-964.765,-29.194,-300.460,-446.159,0
1496178923.857,-851.123,823.666,306.419,47.910,0
1496178923.858,-982.719,43.359,328.386,491.494,0
1496178923.858,-1081.706,-794.084,-279.019,-9.791,0
1496178923.859,-957.110,-12.962,-293.395,-444.005,0
1496178923.859,-852.787,829.938,310.458,51.687,0
1496178923.975,-727.573,1603.860,294.792,-380.245,0
1496178923.975,-630.398,2438.331,902.643,113.790,0
1496178923.975,-767.719,1656.579,918.686,547.422,0
1496178923.975,-852.368,825.248,307.683,47.648,0
